@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,False,0.694,0.530,p
True,False,0.335,0.305,p
False,False,0.787,0.294,n
False,True,0.421,0.530,p
False,False,0.984,0.083,n
True,False,0.128,0.157,p
True,False,0.219,0.667,p
True,True,0.707,0.206,p
True,True,0.773,0.400,p
False,False,0.295,0.710,n
True,True,0.583,0.572,p
True,True,0.936,0.306,p
True,True,0.695,0.019,p
False,True,0.296,0.118,p
False,True,0.389,0.636,n
False,False,0.970,0.007,n
True,True,0.379,0.114,p
False,False,0.969,0.296,n
False,False,0.950,0.214,n
False,True,0.716,0.193,p
True,False,0.200,0.344,p
False,True,0.315,0.729,n
False,True,0.990,0.017,p
False,False,0.492,0.996,n
True,True,0.868,0.045,p
True,True,0.678,0.100,p
False,False,0.782,0.969,n
False,False,0.458,0.965,p
False,False,0.531,0.063,p
False,True,0.152,0.189,p
False,True,0.876,0.295,p
False,True,0.753,0.924,n
True,False,0.098,0.455,p
True,True,0.236,0.167,p
False,False,0.153,0.611,n
True,True,0.484,0.829,p
False,True,0.666,0.777,n
True,False,0.041,0.432,p
False,False,0.498,0.664,n
True,False,0.315,0.651,n
True,False,0.756,0.080,p
False,True,0.025,0.035,p
True,True,0.207,0.651,p
False,True,0.285,0.235,p
True,True,0.975,0.762,p
False,False,0.119,0.201,n
False,False,0.850,0.188,n
True,False,0.025,0.460,p
True,True,0.589,0.878,p
False,False,0.276,0.244,n
False,False,0.989,0.687,n
False,True,0.651,0.634,n
True,False,0.641,0.248,p
True,True,0.304,0.270,p
True,False,0.184,0.956,n
True,False,0.277,0.227,p
False,True,0.402,0.914,p
True,False,0.373,0.863,n
True,False,0.499,0.495,n
True,False,0.804,0.509,p
False,False,0.805,0.500,n
False,False,0.668,0.016,n
True,True,0.437,0.453,p
True,True,0.872,0.783,p
True,False,0.907,0.556,p
True,False,0.734,0.854,n
False,True,0.480,0.825,n
False,False,0.146,0.077,n
False,True,0.649,0.100,p
False,False,0.403,0.591,p
False,False,0.386,0.886,n
False,True,0.130,0.326,p
False,False,0.612,0.053,n
False,False,0.091,0.685,n
False,True,0.465,0.297,n
True,True,0.933,0.026,p
True,True,0.318,0.393,p
True,False,0.145,0.614,n
False,False,0.408,0.340,n
True,True,0.641,0.614,p
False,True,0.955,0.575,p
False,True,0.148,0.584,p
False,False,0.544,0.419,n
False,True,0.825,0.239,p
False,False,0.383,0.315,n
True,False,0.100,0.322,n
False,True,0.725,0.903,n
False,True,0.938,0.477,p
True,True,0.452,0.861,p
False,False,0.704,0.176,n
True,True,0.984,0.245,p
True,False,0.563,0.979,n
True,False,0.018,0.878,n
False,True,0.375,0.576,n
False,False,0.878,0.231,n
True,True,0.072,0.191,p
False,True,0.955,0.794,n
True,True,0.701,0.051,n
True,True,0.836,0.627,p
False,True,0.360,0.625,n
True,True,0.380,0.908,p
False,True,0.832,0.324,p
False,False,0.234,0.826,n
True,True,0.484,0.999,p
False,False,0.160,0.737,p
False,False,0.692,0.090,n
False,False,0.874,0.666,n
False,True,0.693,0.853,n
False,True,0.070,0.325,p
False,True,0.233,0.209,p
False,True,0.084,0.928,n
True,False,0.287,0.843,n
True,False,0.760,0.787,n
True,True,0.188,0.547,p
False,False,0.209,0.809,n
False,True,0.268,0.506,p
True,True,0.858,0.651,p
True,False,0.710,0.967,n
False,False,0.605,0.424,n
False,False,0.356,0.844,n
True,True,0.460,0.094,p
True,False,0.330,0.613,n
True,True,0.840,0.643,n
False,False,0.512,0.340,n
True,True,0.812,0.048,p
True,False,0.743,0.205,p
True,False,0.553,0.023,p
False,False,0.735,0.758,n
False,False,0.807,0.104,n
True,False,0.772,0.731,p
True,False,0.071,0.979,n
False,True,0.575,0.343,n
True,False,0.577,0.030,p
True,False,0.227,0.793,n
False,False,0.355,0.467,n
False,False,0.803,0.376,p
True,False,0.051,0.783,n
True,True,0.397,0.018,p
True,False,0.917,0.767,n
True,True,0.409,0.799,n
True,True,0.407,0.515,p
True,True,0.210,0.045,p
True,False,0.471,0.202,p
False,True,0.348,0.155,p
False,True,0.965,0.883,n
True,True,0.899,0.246,p
True,True,0.496,0.871,p
False,True,0.045,0.439,p
True,True,0.516,0.940,p
True,True,0.606,0.256,p
True,True,0.384,0.098,p
True,False,0.558,0.340,n
False,False,0.644,0.602,n
False,False,0.480,0.611,n
True,True,0.569,0.526,n
False,False,0.424,0.180,p
True,False,0.802,0.908,n
False,False,0.065,0.620,n
True,False,0.422,0.293,n
False,False,0.443,0.159,n
False,True,0.053,0.147,p
False,True,0.975,0.588,n
False,True,0.901,0.537,p
True,False,0.116,0.592,p
True,False,0.510,0.993,p
True,False,0.332,0.910,n
False,True,0.915,0.579,p
True,True,0.166,0.498,p
True,True,0.548,0.900,p
False,False,0.363,0.838,n
False,False,0.778,0.608,n
False,False,0.282,0.581,n
True,False,0.664,0.765,n
False,False,0.117,0.364,n
True,False,0.032,0.131,p
False,True,0.865,0.420,p
True,False,0.820,0.958,n
False,False,0.023,0.284,n
True,False,0.730,0.911,n
True,True,0.052,0.042,p
False,True,0.075,0.944,n
False,True,0.833,0.584,p
True,False,0.462,0.966,p
False,True,0.724,0.028,p
False,False,0.873,0.488,n
False,False,0.255,0.021,p
False,True,0.106,0.865,n
False,False,0.766,0.419,n
False,False,0.998,0.370,n
True,False,0.546,0.084,p
False,False,0.056,0.824,p
False,True,0.801,0.480,p
False,False,0.525,0.044,p
True,True,0.524,0.316,p
True,False,0.897,0.980,n
True,True,0.866,0.435,n
True,False,0.282,0.750,n
False,True,0.250,0.094,p
False,False,0.099,0.144,n
False,False,0.856,0.955,p
False,True,0.755,0.591,p
True,False,0.156,0.775,p
False,True,0.777,0.340,p
False,True,0.680,0.695,n
False,False,0.320,0.471,n
False,False,0.696,0.293,n
False,False,0.608,0.484,n
True,True,0.195,0.137,p
False,False,0.217,0.960,n
True,False,0.390,0.733,n
False,False,0.134,0.762,n
False,True,0.528,0.684,n
False,True,0.803,0.110,p
False,False,0.649,0.112,n
False,True,0.623,0.511,n
True,False,0.923,0.567,n
True,False,0.791,0.456,p
False,True,0.554,0.400,n
False,False,0.838,0.656,n
True,False,0.890,0.078,p
False,True,0.223,0.533,p
True,False,0.462,0.623,n
False,False,0.682,0.808,n
False,False,0.236,0.017,p
False,True,0.720,0.241,p
True,False,0.151,0.251,p
False,True,0.017,0.666,n
True,False,0.815,0.379,n
False,False,0.555,0.634,n
True,False,0.747,0.602,p
False,True,0.856,0.295,p
False,False,0.163,0.133,n
True,False,0.481,0.201,p
True,False,0.880,0.040,p
True,False,0.649,0.163,p
False,False,0.709,0.993,n
True,True,0.641,0.984,p
True,False,0.010,0.900,n
False,True,0.233,0.421,p
True,False,0.912,0.828,n
True,False,0.456,0.109,p
True,False,0.560,0.734,n
False,True,0.898,0.850,n
False,False,0.532,0.572,n
False,False,0.378,0.509,n
True,True,0.588,0.063,p
False,False,0.649,0.779,n
False,False,0.401,0.300,n
False,False,0.599,0.002,n
True,False,0.400,0.244,p
True,True,0.233,0.344,p
False,True,0.352,0.763,n
False,False,0.670,0.894,n
True,False,0.640,0.874,n
True,True,0.077,0.109,p
True,True,0.290,0.569,p
True,False,0.822,0.930,p
False,False,0.323,0.630,n
False,False,0.614,0.838,n
False,True,0.346,0.514,n
False,False,0.840,0.688,n
False,False,0.327,0.344,n
False,False,0.308,0.515,n
True,True,0.371,0.885,p
False,False,0.362,0.338,n
False,False,0.981,0.700,n
True,True,0.410,0.811,p
True,True,0.603,0.959,p
True,True,0.193,0.905,p
False,True,0.646,0.659,n
True,False,0.740,0.426,p
True,False,0.904,0.419,n
False,True,0.643,0.294,p
True,False,0.252,0.806,n
False,False,0.080,0.954,n
False,False,0.039,0.502,n
False,True,0.781,0.533,p
False,True,0.682,0.027,n
False,True,0.411,0.539,n
True,False,0.968,0.898,p
False,False,0.291,0.110,n
True,False,0.445,0.740,n
False,True,0.492,0.805,n
True,False,0.620,0.694,n
True,True,0.970,0.975,p
True,False,0.484,0.568,n
False,True,0.764,0.559,p
False,False,0.116,0.412,n
True,False,0.055,0.548,p
False,False,0.867,0.770,p
True,False,0.825,0.331,p
True,False,0.225,0.530,p
True,True,0.015,0.033,p
False,True,0.222,0.868,n
False,True,0.185,0.355,p
False,True,0.891,0.217,p
False,False,0.499,0.924,n
True,True,0.485,0.339,p
True,True,0.984,0.317,n
True,False,0.798,0.405,p
False,True,0.599,0.921,n
False,False,0.992,0.738,n
False,False,0.659,0.873,n
True,False,0.565,0.735,n
True,False,0.316,0.291,p
True,False,0.594,0.695,n
False,False,0.327,0.751,n
False,False,0.299,0.953,n
False,False,0.198,0.207,n
False,True,0.187,0.253,p
True,False,0.773,0.639,p
False,False,0.428,0.949,n
False,False,0.205,0.332,n
False,False,0.229,0.894,n
True,False,0.414,0.467,n
False,False,0.240,0.735,n
False,False,0.330,0.038,n
False,True,0.112,0.696,p
True,False,0.892,0.100,p
True,True,0.102,0.716,p
True,False,0.217,0.353,n
True,True,0.110,0.965,p
False,True,0.240,0.629,p
False,True,0.887,0.881,n
False,True,0.910,0.744,n
True,False,0.831,0.144,p
False,False,0.239,0.094,n
True,False,0.387,0.515,n
False,True,0.627,0.776,n
False,False,0.541,0.997,n
False,False,0.873,0.935,n
False,True,0.025,0.770,n
True,True,0.959,0.394,p
False,False,0.684,0.969,n
False,False,0.846,0.725,n
True,False,0.428,0.139,p
True,True,0.029,0.573,p
False,False,0.363,0.578,n
False,False,0.880,0.379,n
False,True,0.596,0.418,n
False,False,0.859,0.669,n
False,False,0.298,0.290,p
True,False,0.370,0.468,n
False,True,0.393,0.522,n
True,False,0.156,0.687,p
False,True,0.277,0.418,n
False,True,0.327,0.045,n
False,True,0.534,0.474,n
False,False,0.513,0.915,n
True,False,0.102,0.489,p
False,False,0.599,0.226,n
True,True,0.803,0.179,p
True,True,0.790,0.946,p
True,True,0.906,0.945,p
False,True,0.319,0.926,n
False,False,0.754,0.238,n
False,False,0.000,0.026,n
False,False,0.416,0.921,n
True,False,0.402,0.406,n
True,True,0.109,0.261,p
False,False,0.575,0.408,n
False,False,0.668,0.331,n
False,False,0.792,0.612,n
True,False,0.882,0.388,p
False,False,0.789,0.510,n
False,False,0.683,0.737,n
False,True,0.466,0.460,n
False,True,0.246,0.646,p
False,True,0.217,0.995,n
False,False,0.022,0.246,n
False,True,0.993,0.185,p
False,True,0.875,0.261,p
True,True,0.548,0.297,p
False,False,0.126,0.297,n
True,False,0.129,0.412,p
True,True,0.141,0.066,p
True,True,0.781,0.318,p
True,True,0.334,0.259,p
True,False,0.270,0.138,p
False,True,0.619,0.322,p
False,False,0.077,0.125,n
True,False,0.818,0.841,n
False,False,0.127,0.755,n
True,False,0.197,0.381,p
False,False,0.593,0.035,n
False,False,0.318,0.734,n
False,True,0.253,0.869,n
True,False,0.265,0.975,n
False,False,0.482,0.097,n
False,False,0.429,0.925,n
True,False,0.781,0.693,p
True,True,0.958,0.089,p
False,False,0.049,0.353,p
True,True,0.817,0.792,p
False,False,0.344,0.703,n
True,False,0.412,0.324,p
True,True,0.982,0.397,p
False,True,0.761,0.247,p
False,False,0.593,0.414,n
False,False,0.385,0.762,n
False,False,0.774,0.515,n
False,True,0.170,0.468,p
True,False,0.490,0.809,n
True,True,0.760,0.634,p
False,False,0.462,0.978,n
True,True,0.335,0.848,p
False,False,0.321,0.888,n
False,True,0.715,0.436,p
True,True,0.806,0.066,p
True,False,0.493,0.716,n
False,True,0.928,0.705,n
True,False,0.105,0.170,p
False,False,0.339,0.014,n
False,False,0.035,0.700,n
True,True,0.551,0.434,p
False,True,0.987,0.259,p
False,True,0.050,0.997,n
True,False,0.067,0.861,n
True,True,0.532,0.245,p
False,True,0.936,0.096,p
False,False,0.382,0.269,n
False,False,0.837,0.578,n
False,True,0.765,0.350,p
False,True,0.208,0.933,n
False,True,0.964,0.041,n
True,True,0.418,0.280,p
False,True,0.142,0.343,p
False,False,0.274,0.057,n
True,False,0.789,0.309,n
True,True,0.221,0.226,p
True,False,0.573,0.546,n
False,False,0.023,0.640,n
False,False,0.088,0.021,n
False,True,0.243,0.249,p
False,False,0.082,0.989,n
True,False,0.984,0.656,n
False,True,0.438,0.725,n
True,True,0.206,0.405,n
False,True,0.730,0.666,p
True,True,0.726,0.617,p
True,False,0.258,0.030,p
True,False,0.286,0.505,p
False,False,0.456,0.433,n
True,True,0.626,0.682,n
False,False,0.764,0.133,n
False,False,0.762,0.054,n
True,True,0.980,0.145,p
False,False,0.713,0.019,p
True,False,0.927,0.079,p
False,True,0.801,0.609,p
False,False,0.484,0.013,n
False,False,0.114,0.125,n
True,False,0.004,0.912,n
False,True,0.654,0.733,p
False,False,0.563,0.931,n
True,False,0.572,0.758,n
True,False,0.952,0.730,n
True,True,0.289,0.340,p
False,False,0.041,0.212,n
False,True,0.322,0.374,n
False,False,0.637,0.698,n
True,False,0.646,0.991,n
False,True,0.458,0.024,p
True,True,0.550,0.262,p
True,False,0.935,0.727,n
False,True,0.095,0.406,p
True,False,0.286,0.336,p
False,True,0.504,0.572,n
False,False,0.716,0.722,n
True,False,0.723,0.197,p
True,True,0.155,0.295,p
True,False,0.716,0.569,p
False,False,0.530,0.333,n
False,False,0.704,0.844,n
False,True,0.332,0.618,n
True,True,0.805,0.694,p
True,False,0.071,0.234,p
False,True,0.137,0.096,p
False,False,0.667,0.011,n
True,False,0.607,0.745,n
True,False,0.251,0.111,p
True,False,0.112,0.102,p
True,False,0.378,0.283,p
False,True,0.745,0.744,n
True,True,0.340,0.481,p
True,True,0.568,0.282,p
False,True,0.513,0.777,n
True,True,0.033,0.736,p
False,False,0.347,0.854,n
True,False,0.282,0.826,n
False,True,0.966,0.888,n
False,False,0.857,0.755,n
False,True,0.877,0.484,n
False,False,0.768,0.069,n
False,False,0.352,0.039,n
True,False,0.812,0.362,p
True,True,0.966,0.656,n
False,False,0.771,0.156,n
True,True,0.901,0.519,p
True,False,0.321,0.430,p
True,True,0.535,0.494,p
False,False,0.008,0.489,n
True,False,0.194,0.720,p
True,True,0.163,0.518,p
False,True,0.172,0.615,p
True,False,0.149,0.346,p
False,True,0.305,0.950,n
True,True,0.773,0.038,p
False,True,0.274,0.047,p
False,False,0.768,0.874,n
False,True,0.760,0.578,p
True,True,0.989,0.866,p
True,True,0.500,0.917,p
True,False,0.486,0.118,p
False,False,0.889,0.624,n
True,True,0.002,0.962,p
True,False,0.931,0.154,p
True,False,0.220,0.181,p
True,True,0.294,0.698,p
False,False,0.854,0.861,n
False,False,0.767,0.797,n
True,True,0.491,0.359,p
False,True,0.649,0.994,n
True,True,0.253,0.662,p
True,True,0.772,0.498,p
False,False,0.168,0.191,n
False,False,0.577,0.021,n
True,True,0.718,0.456,p
True,True,0.094,0.431,p
True,True,0.395,0.891,p
False,False,0.282,0.085,n
False,False,0.258,0.939,n
True,False,0.406,0.159,p
False,False,0.547,0.253,n
False,True,0.471,0.398,n
False,False,0.493,0.415,n
False,False,0.660,0.797,n
True,False,0.605,0.553,p
True,False,0.020,0.320,p
True,False,0.564,0.722,n
True,False,0.608,0.650,n
True,False,0.089,0.060,p
True,False,0.907,0.712,p
False,False,0.221,0.305,n
True,True,0.943,0.370,p
False,True,0.260,0.063,p
False,False,0.800,0.692,n
False,True,0.630,0.979,n
True,True,0.934,0.121,n
True,True,0.614,0.616,p
False,True,0.180,0.803,n
False,True,0.225,0.978,n
False,False,0.359,0.441,n
False,False,0.403,0.405,n
False,True,0.926,0.027,p
False,True,0.053,0.049,p
True,True,0.468,0.836,p
True,True,0.347,0.730,p
False,False,0.965,0.103,n
False,True,0.544,0.155,p
False,True,0.358,0.334,p
True,False,0.407,0.881,n
False,True,0.698,0.677,n
False,False,0.311,0.778,n
True,False,0.355,0.913,n
True,True,0.900,0.131,p
True,True,0.948,0.037,p
True,True,0.848,0.677,p
True,False,0.435,0.157,p
False,False,0.217,0.869,n
True,False,0.009,0.450,p
False,False,0.137,0.047,n
False,False,0.910,0.443,n
True,False,0.261,0.921,n
False,True,0.254,0.729,n
False,False,0.623,0.476,n
True,False,0.248,0.475,p
False,False,0.954,0.422,n
True,False,0.214,0.594,p
True,False,0.012,0.674,n
False,False,0.579,0.689,n
True,True,0.804,0.001,p
False,True,0.681,0.865,p
False,True,0.446,0.815,n
False,False,0.590,0.037,n
True,True,0.411,0.056,p
False,False,0.471,0.738,n
True,True,0.581,0.355,p
True,False,0.930,0.889,n
True,True,0.657,0.415,p
True,False,0.105,0.107,p
True,False,0.192,0.298,p
False,False,0.502,0.909,n
True,False,0.670,0.276,p
True,True,0.090,0.257,p
True,False,0.239,0.323,p
False,True,0.012,0.085,p
False,False,0.567,0.028,n
False,True,0.355,0.703,n
True,True,0.856,0.091,p
False,False,0.149,0.520,n
False,False,0.378,0.771,n
True,False,0.099,0.299,p
True,True,0.003,0.766,n
True,True,0.329,0.619,p
True,False,0.762,0.834,n
False,False,0.915,0.638,n
True,False,0.391,0.800,n
False,True,0.746,0.790,n
True,True,0.384,0.366,p
True,True,0.935,0.647,p
False,True,0.053,0.816,n
False,True,0.460,0.581,p
True,True,0.387,0.750,p
True,True,0.006,0.204,p
False,True,0.082,0.184,p
False,False,0.875,0.408,n
False,False,0.021,0.498,p
False,False,0.130,0.412,n
True,True,0.497,0.776,p
True,True,0.919,0.507,p
True,False,0.256,0.698,p
True,False,0.163,0.420,p
True,True,0.139,0.262,p
True,False,0.788,0.983,p
True,True,0.906,0.206,p
True,True,0.252,0.879,n
True,True,0.190,0.985,p
False,True,0.570,0.966,n
True,False,0.743,0.934,n
False,True,0.119,0.835,n
True,True,0.427,0.099,p
False,True,0.949,0.154,p
True,True,0.919,0.590,p
False,False,0.685,0.880,n
True,False,0.113,0.656,p
True,True,0.978,0.104,p
True,True,0.523,0.820,p
False,True,0.841,0.845,n
True,False,0.496,0.648,n
False,False,0.263,0.870,n
True,False,0.624,0.286,p
False,False,0.942,0.417,n
False,True,0.963,0.636,n
False,False,0.415,0.139,n
True,True,0.176,0.463,p
False,False,0.449,0.170,n
False,False,0.803,0.292,p
False,False,0.638,0.202,n
True,True,0.015,0.006,p
True,True,0.242,0.015,p
True,True,0.449,0.594,n
True,True,0.588,0.608,p
False,True,0.839,0.943,n
True,False,0.690,0.133,p
False,True,0.173,0.840,n
True,False,0.222,0.043,p
True,True,0.001,0.251,p
False,False,0.050,0.047,p
False,False,0.206,0.649,n
True,False,0.277,0.757,n
True,False,0.266,0.215,p
True,False,0.742,0.559,p
True,True,0.673,0.464,n
True,True,0.150,0.003,p
True,False,0.105,0.591,n
False,True,0.113,0.319,n
True,True,0.345,0.076,p
False,True,0.287,0.445,p
False,False,0.896,0.675,n
True,False,0.663,0.375,p
True,False,0.526,0.639,n
False,False,0.179,0.446,n
True,True,0.143,0.751,p
False,True,0.064,0.917,n
True,False,0.542,0.981,n
False,True,0.425,0.189,p
False,True,0.193,0.883,n
False,False,0.380,0.375,n
False,True,0.010,0.921,p
False,False,0.409,0.083,n
True,False,0.019,0.113,n
True,True,0.081,0.278,p
True,False,0.171,0.465,p
False,False,0.449,0.637,p
True,False,0.593,0.802,n
True,True,0.673,0.962,p
False,True,0.846,0.343,p
False,False,0.709,0.972,p
False,True,0.513,0.863,p
True,True,0.116,0.915,p
True,True,0.750,0.680,p
False,False,0.224,0.606,n
False,True,0.495,0.099,p
True,True,0.937,0.808,p
False,True,0.684,0.975,n
True,False,0.532,0.461,n
True,True,0.763,0.754,p
False,False,0.097,0.733,n
True,True,0.561,0.774,p
True,False,0.685,0.267,p
True,False,0.979,0.121,p
False,False,0.790,0.519,n
True,True,0.454,0.173,n
True,True,0.068,0.061,p
False,False,0.161,0.027,n
True,False,0.018,0.175,p
False,True,0.226,0.181,p
False,True,0.012,0.448,p
False,False,0.265,0.604,n
False,True,0.859,0.719,p
False,False,0.221,0.963,n
True,True,0.770,0.547,n
False,False,0.658,0.739,n
False,False,0.060,0.988,n
True,False,0.945,0.100,p
False,True,0.979,0.507,p
True,False,0.413,0.127,p
False,True,0.511,0.666,n
False,False,0.103,0.459,n
True,True,0.797,0.773,p
False,True,0.903,0.458,p
False,True,0.724,0.684,p
True,False,0.050,0.709,n
True,True,0.386,0.574,p
False,True,0.221,0.616,p
True,False,0.204,0.240,p
True,False,0.296,0.748,n
False,True,0.064,0.831,n
False,False,0.161,0.648,n
True,True,0.820,0.613,p
False,True,0.491,0.975,n
True,True,0.404,0.813,p
False,True,0.811,0.370,p
True,False,0.952,0.911,n
True,False,0.118,0.111,p
False,False,0.351,0.425,n
True,True,0.081,0.439,p
False,True,0.111,0.773,n
False,False,0.212,0.344,n
False,False,0.387,0.662,p
False,True,0.350,0.424,p
True,False,0.789,0.213,p
True,False,0.690,0.712,n
True,True,0.333,0.866,p
True,False,0.744,0.583,p
False,False,0.362,0.919,n
True,False,0.653,0.994,n
True,True,0.518,0.272,p
True,True,0.148,0.750,p
True,False,0.436,0.891,n
True,False,0.583,0.616,p
True,True,0.203,0.780,p
True,True,0.722,0.557,p
False,True,0.734,0.242,p
True,False,0.659,0.971,n
True,False,0.647,0.318,p
False,False,0.248,0.186,n
True,False,0.648,0.004,p
True,True,0.264,0.363,p
True,False,0.079,0.821,n
True,True,0.318,0.803,p
False,True,0.989,0.588,n
False,False,0.536,0.157,n
False,False,0.932,0.203,n
False,True,0.464,0.274,n
True,True,0.812,0.445,p
False,True,0.476,0.694,n
False,True,0.249,0.886,n
True,False,0.015,0.312,p
False,True,0.170,0.761,p
False,True,0.904,0.072,p
False,False,0.446,0.185,n
True,False,0.833,0.899,n
True,True,0.031,0.404,p
True,False,0.689,0.396,p
True,True,0.553,0.804,p
True,True,0.413,0.212,p
True,False,0.458,0.416,n
True,True,0.941,0.969,p
False,True,0.041,0.080,n
False,False,0.609,0.874,n
True,True,0.879,0.481,p
False,True,0.185,0.191,n
False,True,0.729,0.515,p
False,True,0.563,0.184,p
False,False,0.953,0.103,p
False,True,0.659,0.062,p
False,True,0.511,0.809,n
False,False,0.006,0.702,n
True,False,0.921,0.617,p
False,True,0.669,0.520,n
True,True,0.166,0.200,p
False,True,0.405,0.751,n
True,True,0.387,0.925,p
False,True,0.531,0.773,n
False,False,0.924,0.322,n
False,True,0.537,0.195,p
False,True,0.629,0.017,p
False,False,0.160,0.192,n
False,True,0.235,0.460,p
True,False,0.958,0.469,p
